,flux,unix_time
705,12.0,1658132923.4179628
706,12.0,1658132923.4673665
707,12.0,1658132923.520723
708,12.0,1658132923.5700307
709,12.0,1658132923.6228786
710,12.0,1658132923.6721203
711,12.0,1658132923.7253315
712,12.0,1658132923.774616
713,12.0,1658132923.8278358
714,12.0,1658132923.8768756
715,12.0,1658132923.926081
716,12.0,1658132923.9793677
717,12.0,1658132924.0283985
718,12.0,1658132924.0815396
719,12.0,1658132924.1309721
720,12.0,1658132924.1841233
721,12.0,1658132924.2332036
722,12.0,1658132924.2824428
723,12.0,1658132924.3356469
724,12.0,1658132924.3848996
725,12.0,1658132924.4381375
726,12.0,1658132924.4870658
727,12.0,1658132924.540536
728,12.0,1658132924.5896435
729,12.0,1658132924.6426857
730,12.0,1658132924.6929064
731,12.0,1658132924.741095
732,12.0,1658132924.7944622
733,12.0,1658132924.8436148
734,12.0,1658132924.8968132
735,12.0,1658132924.9459324
736,12.0,1658132924.999169
737,12.0,1658132925.0484447
738,12.0,1658132925.1014876
739,12.0,1658132925.150578
740,12.0,1658132925.2004352
741,12.0,1658132925.2530937
742,12.0,1658132925.3022377
743,12.0,1658132925.3554583
744,12.0,1658132925.404903
745,12.0,1658132925.4577732
746,12.0,1658132925.506793
747,12.0,1658132925.5561705
748,12.0,1658132925.609795
749,12.0,1658132925.6585178
750,12.0,1658132925.7117305
751,12.0,1658132925.7610168
752,12.0,1658132925.8143573
753,12.0,1658132925.8633473
754,12.0,1658132925.9167085
755,12.0,1658132925.965691
756,12.0,1658132926.0149224
757,12.0,1658132926.0684552
758,12.0,1658132926.117705
759,12.0,1658132926.1704562
760,12.0,1658132926.2198126
761,12.0,1658132926.2730556
762,12.0,1658132926.3221247
763,12.0,1658132926.3713124
764,12.0,1658132926.4246538
765,12.0,1658132926.4734943
766,12.0,1658132926.5268385
767,12.0,1658132926.5761826
768,12.0,1658132926.6292078
769,12.0,1658132926.6784186
770,12.0,1658132926.73178
771,12.0,1658132926.7807875
772,12.0,1658132926.8299813
773,12.0,1658132926.8834496
774,12.0,1658132926.932635
775,12.0,1658132926.9854834
776,12.0,1658132927.0347822
777,12.0,1658132927.0881925
778,12.0,1658132927.1371355
779,12.0,1658132927.190552
780,12.0,1658132927.2394269
781,12.0,1658132927.2887383
782,12.0,1658132927.341943
783,12.0,1658132927.39136
784,12.0,1658132927.4442663
785,12.0,1658132927.4933887
786,12.0,1658132927.5469635
787,12.0,1658132927.5957983
788,12.0,1658132927.6450095
789,12.0,1658132927.698492
790,12.0,1658132927.747421
791,12.0,1658132927.8007698
792,12.0,1658132927.8500023
793,12.0,1658132927.9031043
794,12.0,1658132927.9521837
795,12.0,1658132928.0055554
796,12.0,1658132928.0545166
797,12.0,1658132928.1038654
798,12.0,1658132928.1569264
799,12.0,1658132928.206465
800,12.0,1658132928.259356
801,12.0,1658132928.3085704
802,12.0,1658132928.3621454
803,12.0,1658132928.4108279
804,12.0,1658132928.464274
805,12.0,1658132928.5135238
806,12.0,1658132928.5624466
807,12.0,1658132928.6158545
808,12.0,1658132928.6652546
809,12.0,1658132928.7185643
810,12.0,1658132928.7672179
811,12.0,1658132928.8205826
812,12.0,1658132928.8697286
813,12.0,1658132928.9191065
814,12.0,1658132928.9719255
815,12.0,1658132929.0212724
816,12.0,1658132929.0748253
817,12.0,1658132929.1239169
818,12.0,1658132929.1767287
819,12.0,1658132929.2260444
820,12.0,1658132929.2795343
821,12.0,1658132929.3282678
822,12.0,1658132929.3776333
823,12.0,1658132929.4311078
824,12.0,1658132929.4799037
825,12.0,1658132929.5331733
826,12.0,1658132929.5825944
827,12.0,1658132929.6356676
828,12.0,1658132929.6848197
829,12.0,1658132929.7380977
830,12.0,1658132929.7872353
831,12.0,1658132929.8364549
832,12.0,1658132929.8894844
833,12.0,1658132929.9386508
834,12.0,1658132929.9923403
835,12.0,1658132930.0410316
836,12.0,1658132930.0943267
837,12.0,1658132930.1435187
838,12.0,1658132930.192552
839,12.0,1658132930.2457783
840,12.0,1658132930.2952561
841,12.0,1658132930.3481514
842,12.0,1658132930.3974252
843,12.0,1658132930.4508264
844,12.0,1658132930.4997435
845,12.0,1658132930.55304
846,12.0,1658132930.602307
847,12.0,1658132930.6515217
848,12.0,1658132930.7049325
849,12.0,1658132930.7537582
850,12.0,1658132930.8069274
851,12.0,1658132930.8561132
852,12.0,1658132930.909244
853,12.0,1658132930.9585729
854,12.0,1658132931.0119252
855,12.0,1658132931.0609446
856,12.0,1658132931.1102545
857,12.0,1658132931.1633854
858,12.0,1658132931.2124865
859,12.0,1658132931.2657979
860,12.0,1658132931.3154755
861,12.0,1658132931.3680274
862,12.0,1658132931.4171882
863,12.0,1658132931.4664967
864,12.0,1658132931.5197244
865,12.0,1658132931.5687315
866,12.0,1658132931.6220005
867,12.0,1658132931.6712737
868,12.0,1658132931.7243235
869,12.0,1658132931.7735438
870,12.0,1658132931.8270767
871,12.0,1658132931.8758206
872,12.0,1658132931.9252098
873,12.0,1658132931.978354
874,12.0,1658132932.0273743
875,12.0,1658132932.0806162
